requested_entrez	probe_id	requested_symbol	module_memberships	mapping_rules	rescued_by_entrez	candidate_probe_count	platform_symbol	platform_entrez	platform_ilmn_gene	all_sample_mean_expression	all_sample_median_expression	all_sample_expression_variance	all_sample_expression_sd	all_sample_minimum_expression	all_sample_maximum_expression	primary_rule_top_median	primary_rule_median_tie	primary_rule_tie_count	variance_rule_top_variance	variance_rule_tie	variance_rule_tie_count	selection_rule
10146	ILMN_2344455	G3BP1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	G3BP1	10146	G3BP1	6.77338859840411	6.7121621205	0.102417166928472	0.320026822201627	6.077874604	7.671344116	6.7121621205	TRUE	1	0.102417166928472	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9908	ILMN_2381753	G3BP2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	G3BP2	9908	G3BP2	8.49989024040411	8.536249026	0.175675399205897	0.419136492333818	7.008256412	9.349040379	8.536249026	TRUE	1	0.175675399205897	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
2625	ILMN_2406656	GATA3	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	GATA3	2625	GATA3	6.22840007293836	6.224132364	0.0238843820826699	0.154545728128182	5.825726852	6.568060023	6.224132364	TRUE	1	0.0238843820826699	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
2633	ILMN_2148785	GBP1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	GBP1	2633	GBP1	8.60132826232192	8.459834033	1.88450649783895	1.37277328712317	6.018766109	11.71719169	8.459834033	TRUE	1	1.88450649783895	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
2635	ILMN_1725314	GBP3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	GBP3	2635	GBP3	6.20408645980822	6.187624757	0.0230061910858537	0.151677918913247	5.819425973	6.887432897	6.187624757	TRUE	1	0.0230061910858537	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
1880	ILMN_1798706	GPR183	VIR_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	EBI2	1880	EBI2	7.946254025	7.896501239	0.483219471808006	0.69513989369623	6.511009717	9.947079061	7.896501239	TRUE	1	0.483219471808006	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
51191	ILMN_1729749	HERC5	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	HERC5	51191	HERC5	10.0202211233767	10.108377065	2.95399639977685	1.71871940693554	6.961721177	13.50711854	10.108377065	TRUE	1	2.95399639977685	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23119	ILMN_1652762	HIC2	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	HIC2	23119	HIC2	6.51704603056164	6.496665492	0.0247216273264985	0.157231127091612	6.017605045	7.002205598	6.496665492	TRUE	1	0.0247216273264985	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
29851	ILMN_1669927	ICOS	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ICOS	29851	ICOS	7.23024718828082	7.19968846	0.394116764289346	0.627787196659302	6.054041139	9.116744046	7.19968846	TRUE	1	0.394116764289346	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23308	ILMN_1675671	ICOSLG	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ICOSLG	23308	ICOSLG	6.19477618536301	6.1921685845	0.0176796798712734	0.132964957305575	5.720083748	6.788117804	6.1921685845	TRUE	1	0.0176796798712734	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3429	ILMN_2058782	IFI27	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFI27	3429	IFI27	10.7911372623288	11.825889005	7.43188678642614	2.72614870952157	5.8217704	14.65378841	11.825889005	TRUE	1	7.43188678642614	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3430	ILMN_1745374	IFI35	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFI35	3430	IFI35	9.78822636769178	9.7861590835	1.19337225346105	1.09241578781206	7.498596775	12.06021257	9.7861590835	TRUE	1	1.19337225346105	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10561	ILMN_1760062	IFI44	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFI44	10561	IFI44	9.06046147309589	9.0937052265	3.10050539887832	1.76082520395362	6.137609187	12.72896709	9.0937052265	TRUE	1	3.10050539887832	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10964	ILMN_1723912	IFI44L	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFI44L	10964	IFI44L	9.66868060043836	10.0335805025	4.53229876641816	2.12891962422684	5.944711455	12.85098976	10.0335805025	TRUE	1	4.53229876641816	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
2537	ILMN_2347798	IFI6	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	IFI6	2537	IFI6	10.0550450510685	10.350804405	2.8327356443925	1.68307327362551	6.755747562	13.01040884	11.27923215	FALSE	1	2.8327356443925	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
64135	ILMN_1781373	IFIH1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFIH1	64135	IFIH1	7.97883609533562	7.8615467855	1.08873055490659	1.04342251983872	6.130737373	10.99845344	7.8615467855	TRUE	1	1.08873055490659	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3434	ILMN_1707695	IFIT1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	IFIT1	3434	IFIT1	8.85163668250685	8.87628572	3.76589001492073	1.94059012027804	5.915070186	12.64172798	8.87628572	TRUE	1	3.76589001492073	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
439996	ILMN_1759155	IFIT1B	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	IFIT1L	439996	IFIT1L	8.29610291456849	7.815348743	3.43814489049071	1.85422352764997	5.733404058	12.49871936	7.815348743	TRUE	1	3.43814489049071	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3433	ILMN_1739428	IFIT2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFIT2	3433	IFIT2	10.3171785193014	10.426653205	3.02333582050908	1.73877422930899	6.743225755	13.69331761	10.426653205	TRUE	1	3.02333582050908	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3437	ILMN_1701789	IFIT3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	IFIT3	3437	IFIT3	10.2885235642329	10.528084415	3.68358144217854	1.91926586021284	6.68527755	13.67527394	10.528084415	TRUE	1	3.68358144217854	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
24138	ILMN_1696654	IFIT5	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFIT5	24138	IFIT5	6.74478334109589	6.5934141815	0.285945460843103	0.534738684633067	5.890065048	8.26777519	6.5934141815	TRUE	1	0.285945460843103	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10410	ILMN_1805750	IFITM3	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IFITM3	10410	IFITM3	12.2551041544795	12.4695558	1.6523276887168	1.28542899014951	8.688628352	14.19206519	12.4695558	TRUE	1	1.6523276887168	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10643	ILMN_1807423	IGF2BP3	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IGF2BP3	10643	IGF2BP3	7.26615223323288	7.292950631	0.515892884016188	0.7182568370828	6.096217773	8.737278146	7.292950631	TRUE	1	0.515892884016188	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3600	ILMN_1724181	IL15	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	IL15	3600	IL15	6.66423343821918	6.610056215	0.147798797921854	0.384446092348269	5.950375901	7.744594461	6.610056215	TRUE	1	0.147798797921854	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3557	ILMN_1774874	IL1RN	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	IL1RN	3557	IL1RN	9.72463662275342	9.724780389	1.18513753090488	1.08864022105785	7.037358537	12.86116321	9.724780389	TRUE	1	1.18513753090488	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
246778	ILMN_1753758	IL27	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IL27	246778	IL27	6.13488797965069	6.1047268285	0.109527836683425	0.330949900564156	5.351277896	7.404866039	6.1047268285	TRUE	1	0.109527836683425	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3559	ILMN_1683774	IL2RA	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	IL2RA	3559	IL2RA	6.17561540034247	6.157982942	0.0317442972473223	0.178169293783531	5.785863253	7.169614837	6.157982942	TRUE	1	0.0317442972473223	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3575	ILMN_1691341	IL7R	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	IL7R	3575	IL7R	10.2605455356096	10.3358395	1.08593071668031	1.0420799953364	7.65137839	12.41136942	10.3358395	TRUE	1	1.08593071668031	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10527	ILMN_1652378	IPO7	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IPO7	10527	IPO7	6.10329192705479	6.13199909	0.0156163621329965	0.12496544375545	5.675034299	6.445320657	6.13199909	TRUE	1	0.0156163621329965	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3665	ILMN_1798181	IRF7	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	IRF7	3665	IRF7	10.1514596375822	10.04650167	1.56333808881472	1.2503351905848	8.128797974	13.27742101	10.04650167	TRUE	1	1.56333808881472	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10379	ILMN_1745471	IRF9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IRF9	10379	IRF9	10.575692482774	10.614183175	0.365038446899073	0.604184116721942	8.932425503	11.97147447	10.614183175	TRUE	1	0.365038446899073	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9636	ILMN_2054019	ISG15	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ISG15	9636	ISG15	9.18550530482877	8.86079701	3.23739723876325	1.79927686551104	6.28286725	12.87472643	8.86079701	TRUE	1	3.23739723876325	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3669	ILMN_1659913	ISG20	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ISG20	3669	ISG20	11.3561145184452	11.309976025	0.599590182075721	0.774332087721877	9.213366299	13.21720871	11.309976025	TRUE	1	0.599590182075721	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
84502	ILMN_1758829	JPH4	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	JPH4	84502	JPH4	5.87541874008904	5.900480965	0.0167483378768072	0.129415369554034	5.577664862	6.136049694	5.900480965	TRUE	1	0.0167483378768072	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3802	ILMN_1786810	KIR2DL1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR2DL1	3802	KIR2DL1	6.30108341345206	6.1699514765	0.161878672023529	0.4023414868287	5.736794186	8.228599285	6.2734853215	FALSE	1	0.161878672023529	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3806	ILMN_2166812	KIR2DS1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR2DS1	3806	KIR2DS1	5.90466788423288	5.918618399	0.0196336578715854	0.140120155122614	5.544554167	6.237114887	5.918618399	TRUE	1	0.0196336578715854	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3810	ILMN_1691803	KIR2DS5	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	KIR2DS5	3810	KIR2DS5	6.31857183660959	6.2395568345	0.0676825463691701	0.26015869458692	5.727402538	7.482191919	6.2395568345	TRUE	1	0.0676825463691701	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3811	ILMN_2131828	KIR3DL1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR3DL1	3811	KIR3DL1	6.59978397232192	6.4915002055	0.16093191171806	0.401163198359545	5.968248198	8.138246583	6.4915002055	TRUE	1	0.16093191171806	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10219	ILMN_1658399	KLRG1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KLRG1	10219	KLRG1	7.68978199510959	7.5780444715	0.540057652530577	0.734886149366401	6.319466352	9.595563968	7.5780444715	TRUE	1	0.540057652530577	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
54900	ILMN_1769782	LAX1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	LAX1	54900	LAX1	7.55988716847945	7.5802370965	0.337259566175593	0.580740532575085	6.238805314	8.909563925	7.5802370965	TRUE	1	0.337259566175593	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
3976	ILMN_1738725	LIF	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	LIF	3976	LIF	5.83249673589041	5.8534856995	0.0202033554365548	0.142138507929958	5.437036119	6.090328707	5.8534856995	TRUE	1	0.0202033554365548	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23547	ILMN_1702385	LILRA4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	LILRA4	23547	LILRA4	6.00817681553425	6.041168594	0.0269850068318989	0.16427113815853	5.344037226	6.687673913	6.041168594	TRUE	1	0.0269850068318989	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4063	ILMN_1812278	LY9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	LY9	4063	LY9	7.38563835673973	7.3944428915	0.384269693730251	0.619894905391431	5.873733778	8.911764491	7.3944428915	TRUE	1	0.384269693730251	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10892	ILMN_1730986	MALT1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MALT1	10892	MALT1	6.78046484780822	6.7766080155	0.0990631022191387	0.314742914485996	6.108768843	7.703447783	6.7766080155	TRUE	1	0.0990631022191387	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
55016	ILMN_2094942	MARCHF1	VIR_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	MARCH1	55016	MARCH1	6.40869232820548	6.372430027	0.0695631426933606	0.263748256284967	5.768398931	7.251302383	6.372430027	TRUE	1	0.0695631426933606	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9782	ILMN_1815107	MATR3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	MATR3	9782	MATR3	8.97214945765754	8.944208888	0.431087017033369	0.656572171991297	7.307622249	10.84561909	8.944208888	TRUE	1	0.431087017033369	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
255231	ILMN_1660462	MCOLN2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MCOLN2	255231	MCOLN2	6.79392975891781	6.7319190845	0.207169379203618	0.455158630813058	5.932086092	8.68853826	6.7319190845	TRUE	1	0.207169379203618	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4191	ILMN_2079004	MDH2	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MDH2	4191	MDH2	11.100425829589	11.157570605	0.113598981644905	0.337044480217233	10.35643736	11.84322782	11.157570605	TRUE	1	0.113598981644905	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4210	ILMN_2115752	MEFV	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MEFV	4210	MEFV	7.09094902065069	7.035253102	0.36055812285632	0.600464922253016	5.691788332	8.945851145	7.047043081	FALSE	1	0.36055812285632	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9258	ILMN_1745686	MFHAS1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MFHAS1	9258	MFHAS1	6.97987485512329	6.966941816	0.135442920881539	0.368025706821601	6.246557694	8.302235324	6.966941816	TRUE	1	0.135442920881539	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
11043	ILMN_1760180	MID2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	MID2	11043	MID2	6.14682634791781	6.1452289475	0.0236849048662675	0.153899008659145	5.660650211	6.770735107	6.1452289475	TRUE	1	0.0236849048662675	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4343	ILMN_1725700	MOV10	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MOV10	4343	MOV10	7.42190695753425	7.243176038	0.575043203765526	0.75831603158942	6.115158825	10.09467004	7.243176038	TRUE	1	0.575043203765526	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
28998	ILMN_1671158	MRPL13	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MRPL13	28998	MRPL13	6.59497262776712	6.4955842375	0.196393360871961	0.443162905568552	5.963133936	7.963676937	6.4955842375	TRUE	1	0.196393360871961	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
29093	ILMN_1748819	MRPL22	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPL22	29093	MRPL22	8.01118946328082	7.9696250515	0.425165557116066	0.652047204668547	6.817574727	9.980365866	7.9696250515	TRUE	1	0.425165557116066	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
64963	ILMN_1722905	MRPS11	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPS11	64963	MRPS11	8.52791306616438	8.528275706	0.0972308775493561	0.311818661323142	7.759972489	9.48095998	8.528275706	TRUE	1	0.0972308775493561	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
51023	ILMN_1658416	MRPS18C	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPS18C	51023	MRPS18C	8.0905744165274	8.043840694	0.595877494538138	0.771931016696529	6.482035387	9.981999333	8.043840694	TRUE	1	0.595877494538138	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
2206	ILMN_1806721	MS4A2	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MS4A2	2206	MS4A2	5.97342842223288	5.9802949165	0.0320752389668392	0.179095614035741	5.48663981	6.894151308	5.9802949165	TRUE	1	0.0320752389668392	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
113115	ILMN_1697998	MTFR2	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	FAM54A	113115	FAM54A	6.18616778316438	6.155701851	0.0130704670075018	0.11432614314977	5.881572402	6.658905205	6.155701851	TRUE	1	0.0130704670075018	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4599	ILMN_1662358	MX1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MX1	4599	MX1	11.9429128112123	12.143252325	2.0532208755754	1.43290644341331	7.967627048	14.38191348	12.143252325	TRUE	1	2.0532208755754	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4600	ILMN_2231928	MX2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MX2	4600	MX2	10.137709171089	10.060708245	0.998279431254132	0.999139345263779	8.277404642	12.45639193	10.060708245	TRUE	1	0.998279431254132	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23138	ILMN_1678531	N4BP3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	N4BP3	23138	N4BP3	5.84768136397945	5.8709607175	0.0219500397694181	0.148155458115515	5.468436847	6.126841254	5.8709607175	TRUE	1	0.0219500397694181	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4696	ILMN_1784641	NDUFA3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFA3	4696	NDUFA3	10.4695011944589	10.500074175	0.14894560063655	0.385934710328767	9.574418248	11.7818279	10.500074175	TRUE	1	0.14894560063655	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4697	ILMN_1751258	NDUFA4	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFA4	4697	NDUFA4	9.81027859128082	9.889923367	0.859071256507995	0.926860969351928	7.50617307	11.65940236	9.889923367	TRUE	1	0.859071256507995	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
51103	ILMN_1754421	NDUFAF1	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFAF1	51103	NDUFAF1	6.57648056409589	6.457816163	0.156553471512157	0.395668385788095	5.840882027	7.993071685	6.457816163	TRUE	1	0.156553471512157	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
91942	ILMN_1682857	NDUFAF2	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFAF2	91942	NDUFAF2	6.70837377012329	6.6087243225	0.156226630124749	0.395255145601862	5.917704538	8.022018392	6.6087243225	TRUE	1	0.156226630124749	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
137682	ILMN_1727618	NDUFAF6	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	C8orf38	137682	C8ORF38	6.21489910967123	6.2058926495	0.0256115290948149	0.160036024365812	5.689662077	6.853362568	6.2058926495	TRUE	1	0.0256115290948149	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
55471	ILMN_2394132	NDUFAF7	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	3	PRO1853	55471	PRO1853	6.61960158615069	6.556333671	0.118797587280954	0.344670258770544	5.676489389	8.478608691	6.771230327	FALSE	1	0.118797587280954	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4707	ILMN_1724367	NDUFB1	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFB1	4707	NDUFB1	6.02541134956164	6.0516192195	0.00972371219160057	0.0986088849526277	5.809232781	6.182486736	6.0516192195	TRUE	1	0.00972371219160057	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4709	ILMN_2119945	NDUFB3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	NDUFB3	4709	NDUFB3	8.61699553258219	8.561571987	0.94488500021766	0.972051953456018	6.630522849	10.80724346	8.561571987	TRUE	1	0.94488500021766	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4718	ILMN_1694274	NDUFC2	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFC2	4718	NDUFC2	6.05436493410274	6.078506635	0.024005776208582	0.154937975359761	5.646610279	6.674454805	6.078506635	TRUE	1	0.024005776208582	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4724	ILMN_1812312	NDUFS4	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFS4	4724	NDUFS4	7.61446392489726	7.5248613775	0.492906211666801	0.702072796558022	6.453670948	9.827915592	7.5248613775	TRUE	1	0.492906211666801	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4731	ILMN_2387731	NDUFV3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	NDUFV3	4731	NDUFV3	6.12078529335617	6.1236165785	0.0275409670754913	0.165954713929708	5.605583011	6.946294442	6.2017775465	FALSE	1	0.0275409670754913	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
64127	ILMN_1762594	NOD2	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NOD2	64127	NOD2	7.67345355781507	7.5884500465	0.425876376283963	0.652592044300237	6.156175088	9.88467321	7.5884500465	TRUE	1	0.425876376283963	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
51251	ILMN_2352121	NT5C3A	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	NT5C3	51251	NT5C3	9.7688375695	9.769689588	0.848257106062173	0.921008743749034	7.450897356	12.08920226	9.769689588	TRUE	1	0.848257106062173	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
