base_sample_id	final_module_id	final_module_label	final_module_direction	module_score	matched_genes_n	locked_genes_n	coverage_fraction	sample_group	projection_role
DefiniteBacterial_12	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.157974181317582	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_13	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.421901505009859	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_14	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.412416771398355	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_15	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.190606677441174	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_16	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.10556046451468	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_17	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.96572411640829	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_18	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.857583040411632	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_19	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.98526871180949	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_20	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.249299384678613	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_21	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0576141982290635	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_22	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.179578397607823	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_23	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.04057771970866	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_24	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.63774713071744	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_25	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.253456055799347	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_26	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.282542620939154	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_27	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.17986247702036	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_28	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0193763243584659	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_29	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.343782050883436	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_30	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.466418736343866	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_31	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.334817075098276	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_32	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0902034457727163	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_33	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.00404719104704123	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_34	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.200256154437731	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_35	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.213849857174585	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_36	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.379048310593663	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_37	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.195535602148534	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_38	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.158015133406362	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_39	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.73752807408705	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_40	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.541460738716982	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_41	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.787564030505285	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_42	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.25751930143684	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_43	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.493731406926018	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_44	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.22244684653532	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_45	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0228112075519098	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_46	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.78372969312604	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_47	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.426028110852735	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_48	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.204766946628452	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_49	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.230066953486091	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_50	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.423273780614957	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_51	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.534706648334984	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_52	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.228016692080996	21	21	1	DefiniteBacterial	primary_bacterial
DefiniteViral_01	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.8125299137938	21	21	1	DefiniteViral	primary_viral
DefiniteViral_02	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.391446063206079	21	21	1	DefiniteViral	primary_viral
DefiniteViral_03	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.555251991521986	21	21	1	DefiniteViral	primary_viral
DefiniteViral_04	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	2.13265637933529	21	21	1	DefiniteViral	primary_viral
DefiniteViral_05	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.231176854709378	21	21	1	DefiniteViral	primary_viral
DefiniteViral_06	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.215747468561403	21	21	1	DefiniteViral	primary_viral
DefiniteViral_07	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.578876948349818	21	21	1	DefiniteViral	primary_viral
DefiniteViral_08	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.177077334618035	21	21	1	DefiniteViral	primary_viral
DefiniteViral_09	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.353389502161021	21	21	1	DefiniteViral	primary_viral
DefiniteViral_10	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.552751236543437	21	21	1	DefiniteViral	primary_viral
DefiniteViral_11	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.784240323392601	21	21	1	DefiniteViral	primary_viral
DefiniteViral_12	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.40944909289471	21	21	1	DefiniteViral	primary_viral
DefiniteViral_13	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.122078554948902	21	21	1	DefiniteViral	primary_viral
DefiniteViral_14	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.76440999591973	21	21	1	DefiniteViral	primary_viral
DefiniteViral_15	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0014591648621912	21	21	1	DefiniteViral	primary_viral
DefiniteViral_16	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	2.14118157803827	21	21	1	DefiniteViral	primary_viral
DefiniteViral_17	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.347850698406791	21	21	1	DefiniteViral	primary_viral
DefiniteViral_18	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.167380793468355	21	21	1	DefiniteViral	primary_viral
DefiniteViral_19	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0248728112298999	21	21	1	DefiniteViral	primary_viral
DefiniteViral_20	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.37891567458062	21	21	1	DefiniteViral	primary_viral
DefiniteViral_21	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0129995863825329	21	21	1	DefiniteViral	primary_viral
DefiniteViral_22	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.148198120370165	21	21	1	DefiniteViral	primary_viral
DefiniteViral_23	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.586015844883312	21	21	1	DefiniteViral	primary_viral
DefiniteViral_24	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.50661291967123	21	21	1	DefiniteViral	primary_viral
DefiniteViral_25	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.933288956038002	21	21	1	DefiniteViral	primary_viral
DefiniteViral_26	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.565501281656317	21	21	1	DefiniteViral	primary_viral
DefiniteViral_27	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.548469581774096	21	21	1	DefiniteViral	primary_viral
DefiniteViral_28	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.046522621878821	21	21	1	DefiniteViral	primary_viral
DefiniteViral_29	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.11649642486849	21	21	1	DefiniteViral	primary_viral
DefiniteViral_30	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.036378306568031	21	21	1	DefiniteViral	primary_viral
DefiniteViral_31	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.551284402336482	21	21	1	DefiniteViral	primary_viral
DefiniteViral_32	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.156199982736053	21	21	1	DefiniteViral	primary_viral
DefiniteViral_33	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.132712613800261	21	21	1	DefiniteViral	primary_viral
DefiniteViral_34	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.909840456544409	21	21	1	DefiniteViral	primary_viral
DefiniteViral_35	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.682662146729348	21	21	1	DefiniteViral	primary_viral
DefiniteViral_36	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.289912646848339	21	21	1	DefiniteViral	primary_viral
DefiniteViral_37	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.326836827560692	21	21	1	DefiniteViral	primary_viral
DefiniteViral_38	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.614355919957431	21	21	1	DefiniteViral	primary_viral
DefiniteViral_39	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.79837221057615	21	21	1	DefiniteViral	primary_viral
DefiniteViral_40	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.916187324689681	21	21	1	DefiniteViral	primary_viral
DefiniteViral_41	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.941837499492153	21	21	1	DefiniteViral	primary_viral
DefiniteViral_42	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.618246663827602	21	21	1	DefiniteViral	primary_viral
DefiniteViral_43	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.01357656506381	21	21	1	DefiniteViral	primary_viral
DefiniteViral_44	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.174368665064952	21	21	1	DefiniteViral	primary_viral
DefiniteViral_45	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.523613877985351	21	21	1	DefiniteViral	primary_viral
DefiniteViral_46	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.831168971373302	21	21	1	DefiniteViral	primary_viral
DefiniteViral_47	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.458707388305709	21	21	1	DefiniteViral	primary_viral
DefiniteViral_48	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.199882871770194	21	21	1	DefiniteViral	primary_viral
DefiniteViral_49	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.278987495341579	21	21	1	DefiniteViral	primary_viral
DefiniteViral_50	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	2.16000426804277	21	21	1	DefiniteViral	primary_viral
DefiniteViral_51	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.383689855426171	21	21	1	DefiniteViral	primary_viral
DefiniteViral_52	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0783511627294385	21	21	1	DefiniteViral	primary_viral
DefiniteViral_53	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.922475340758295	21	21	1	DefiniteViral	primary_viral
DefiniteViral_54	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.153663206268353	21	21	1	DefiniteViral	primary_viral
DefiniteViral_55	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.466759050829241	21	21	1	DefiniteViral	primary_viral
DefiniteViral_56	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.336233791652337	21	21	1	DefiniteViral	primary_viral
DefiniteViral_57	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.715791686641222	21	21	1	DefiniteViral	primary_viral
DefiniteViral_58	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.246510245619316	21	21	1	DefiniteViral	primary_viral
DefiniteViral_59	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.691702192192633	21	21	1	DefiniteViral	primary_viral
DefiniteViral_60	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.857017648242211	21	21	1	DefiniteViral	primary_viral
DefiniteViral_61	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.647329692848277	21	21	1	DefiniteViral	primary_viral
DefiniteViral_62	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0229453498158044	21	21	1	DefiniteViral	primary_viral
DefiniteViral_63	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.451424081568564	21	21	1	DefiniteViral	primary_viral
DefiniteViral_64	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0903705712606636	21	21	1	DefiniteViral	primary_viral
DefiniteViral_65	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.165234896020179	21	21	1	DefiniteViral	primary_viral
DefiniteViral_66	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.595601419309885	21	21	1	DefiniteViral	primary_viral
DefiniteViral_67	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0879930049338753	21	21	1	DefiniteViral	primary_viral
DefiniteViral_68	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.291335775552209	21	21	1	DefiniteViral	primary_viral
DefiniteViral_69	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.241418159820802	21	21	1	DefiniteViral	primary_viral
DefiniteViral_70	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0785971984772039	21	21	1	DefiniteViral	primary_viral
DefiniteViral_71	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0521423365323937	21	21	1	DefiniteViral	primary_viral
DefiniteViral_72	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.754701983247003	21	21	1	DefiniteViral	primary_viral
DefiniteViral_73	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.265993882087438	21	21	1	DefiniteViral	primary_viral
DefiniteViral_74	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.12859612925009	21	21	1	DefiniteViral	primary_viral
DefiniteViral_75	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.3452339876866	21	21	1	DefiniteViral	primary_viral
DefiniteViral_76	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.616467349760693	21	21	1	DefiniteViral	primary_viral
DefiniteViral_77	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.914723467451626	21	21	1	DefiniteViral	primary_viral
DefiniteViral_78	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.864410133442445	21	21	1	DefiniteViral	primary_viral
DefiniteViral_79	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0553734727381662	21	21	1	DefiniteViral	primary_viral
DefiniteViral_80	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.04773706943834	21	21	1	DefiniteViral	primary_viral
DefiniteViral_81	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.713258181235861	21	21	1	DefiniteViral	primary_viral
DefiniteViral_82	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0243756978680491	21	21	1	DefiniteViral	primary_viral
DefiniteViral_83	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.690389450410652	21	21	1	DefiniteViral	primary_viral
DefiniteViral_84	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.645725861714415	21	21	1	DefiniteViral	primary_viral
DefiniteViral_85	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.297632319494779	21	21	1	DefiniteViral	primary_viral
DefiniteViral_86	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.662710333370352	21	21	1	DefiniteViral	primary_viral
DefiniteViral_87	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.270605717340969	21	21	1	DefiniteViral	primary_viral
DefiniteViral_88	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.398299663510541	21	21	1	DefiniteViral	primary_viral
DefiniteViral_89	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.588811913545487	21	21	1	DefiniteViral	primary_viral
DefiniteViral_90	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.516476805947411	21	21	1	DefiniteViral	primary_viral
DefiniteViral_91	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0350048386438395	21	21	1	DefiniteViral	primary_viral
DefiniteViral_92	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.627918849206096	21	21	1	DefiniteViral	primary_viral
DefiniteViral_93	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.589159536584396	21	21	1	DefiniteViral	primary_viral
DefiniteViral_94	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.970493879206016	21	21	1	DefiniteViral	primary_viral
DefiniteBacterial_01	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.262775986443028	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_02	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.959758181870515	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_03	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.00617892482447554	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_04	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.3752145730634	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_05	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.189221631498965	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_06	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.547500037782538	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_07	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.337501390607425	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_08	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.637842433324766	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_09	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.101278065858953	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_10	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.461976651458609	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_11	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.278700800541489	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_12	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.658373786112726	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_13	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.43633523431379	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_14	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0467513862973382	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_15	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.138334324021263	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_16	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.531995397486429	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_17	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.118792215678299	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_18	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.694343967540947	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_19	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.113339831989892	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_20	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0417801809365289	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_21	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0597429846930246	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_22	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.127763364899462	128	128	1	DefiniteBacterial	primary_bacterial
